Country Name,Country Code,Series Name,Series Code,2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014]
Albania,ALB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.41249821101668,1.29154796900433,1.50753581545156,1.58011328280597,1.53317809380571,1.51563205345928,1.60703771025689,..,..,..
Albania,ALB,Contraceptive prevalence (% of women ages 15-49),SP.DYN.CONU.ZS,60.1,..,..,..,69.3,..,..,..,..,..
Albania,ALB,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,48.5894752405826,54.506268765851,62.0767567971054,66.5118773659298,68.3823259737125,66.7247430847806,69.5175622774238,68.0912934588531,66.9281264129811,67.2521867730133
Albania,ALB,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1722.07284972507,1218.36014605619,1213.12436932179,1617.7441562046,1837.39200326283,1947.46278863077,2195.00271965519,2118.26350660182,..,..
Albania,ALB,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,719.584378082987,689.300452089809,679.861765101008,697.00411968321,722.583867090188,724.562919388497,770.340266732765,715.256289542901,..,..
Albania,ALB,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,22.2730641421024,25.0905478634053,28.7869831657487,29.5901824413608,29.6008692794002,32.4400130682575,34.0136734367504,33.284761824891,34.7718498117759,36.3561079579405
Albania,ALB,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2101163000,2465359000,2897759000,4238095000,4310066000,5200642000,6227735000,6925760000,7776444000,..
Albania,ALB,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.919,1.849,1.796,1.761,1.744,1.741,1.748,1.76,1.771,..
Albania,ALB,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,262479012.637464,325138316.803697,652275603.722803,1240972848.53596,1343091149.96017,1089416366.35459,1049425306.16838,920080650.143206,1253783309.34152,1161188212.08529
Albania,ALB,Forest area (sq. km),AG.LND.FRST.K2,7820,7808.6,7797.2,7785.8,7774.4,7763,7751.6,7740.2,..,..
Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD,8376668351.83644,9132558096.86514,10701011524.0982,12881353507.8539,12044208085.864,11926957254.6288,12890866742.6533,12344529628.0617,12916669735.6928,13370191506.0031
Albania,ALB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.49991193261015,5.00001021452547,5.90010389630604,7.53629898272825,3.35423931223828,3.70690567185498,2.5453594887922,1.62369860075293,1.41742327835152,1.89999999999999
Albania,ALB,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2690,3120,3530,4080,4280,4360,4390,4370,4510,4460
Albania,ALB,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,6490,7350,7870,8810,9200,9200,9610,9590,9950,10260
Albania,ALB,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,8111721466.82595,9342718497.20984,10477790375.381,12013634912.9409,12540587738.0778,12709033921.8266,12766364167.5987,12683934674.6544,13062576051.2963,12919628737.73
Albania,ALB,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,19546336582.4234,21993387773.2911,23379391416.7945,25974536989.6293,26923942773.7479,26812439199.2438,27927425339.3584,27829231142.0594,28821106046.9778,29706796828.9247
Albania,ALB,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,23.5964283152837,25.0464598436271,29.7672760341852,35.7784386809738,34.5577899462907,30.3086770809385,31.4136137730812,28.6034019025255,28.4991139710244,26.7259792105882
Albania,ALB,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,4.22269969691477,6.1674149347664,1.31430513179235,3.46961564193234,0.764653339194069,0.893509248780069,0.530148790877421,0.443274093451163,0.513330673282242,..
Albania,ALB,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,97,95,97,98,97,99,99,98,99,..
Albania,ALB,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,46.3261134619522,49.1511102925994,54.983517108105,56.4371745092886,53.7586892973033,53.0245352500111,56.7491450257722,51.8826825849427,52.9189436662395,56.1593195202408
Albania,ALB,Improved sanitation facilities (% of population with access),SH.STA.ACSN,87.2,87.8,88.4,89,89.6,90.1,90.7,91.2,..,..
Albania,ALB,Improved water source (% of population with access),SH.H2O.SAFE.ZS,96.2,96.2,96.1,96,96,95.9,95.8,95.7,..,..
Albania,ALB,Income share held by lowest 20%,SI.DST.FRST.20,8.13,..,..,8.87,..,..,..,8.85,..,..
Albania,ALB,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,21.5000576774206,20.2988595939887,18.9763297999904,18.5293894763357,11.5550072944324,14.3265103458517,14.2548851979585,14.4252909812447,15.0648911366104,14.9450528260349
Albania,ALB,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,3.46933428916397,1.99518821441733,1.98924766230763,3.85158853269898,2.41838564343905,4.49317592726437,2.31479034778216,1.03997482781288,0.773039433621676,1.39892512339235
Albania,ALB,Internet users (per 100 people),IT.NET.USER.P2,6.04389086404814,9.60999131577118,15.0361154084109,23.86,41.2,45,49,54.6559590399494,57.2,60.1
Albania,ALB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.0893902439024,76.2905365853659,76.4648536585366,76.6323170731707,76.8018780487805,76.978512195122,77.1632195121951,77.3504634146341,77.537243902439,..
Albania,ALB,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,6.6,..,..,..,6.3,..,..,..,..,..
Albania,ALB,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,39.1086272298436,42.2225619492486,49.2017973080699,51.2790057036522,46.8327179320347,49.8916267826031,56.9914742481301,55.4923128413733,55.998723629437,57.2682157704947
Albania,ALB,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.31485333142078,1.54375038367739,1.8207653435572,1.98486873031325,2.06593725523106,1.59311738441247,1.52730535496808,1.49085570218527,1.38415775962294,1.00912791965806
Albania,ALB,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,47.8780274894951,60.0673423758473,73.3503841486794,58.9123514861522,78.1845877027214,85.4682469970411,98.2915345940227,110.686531631206,116.157208130034,105.469965746985
Albania,ALB,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,20.4,19.5,18.7,17.9,17.2,16.5,15.9,15.4,14.9,..
Albania,ALB,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,93.1377040961,92.989722836,91.099317229,92.0865795233,91.1935427151,94.7221217384,94.2511589122,95.0828189257,94.4306064913,..
Albania,ALB,Net migration,SM.POP.NETM,..,..,-150503,..,..,..,..,-50002,..,..
Albania,ALB,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,319140000,321780000,307190000,363270000,356960000,340700000,350750000,341620000,298380000,..
Albania,ALB,Overall level of statistical capacity (scale 0 - 100),IQ.SCI.OVRL,77.7777777777778,81.1111111111111,80,76.6666666666667,77.7777777777778,70,70,73.3333333333333,68.8888888888889,75.5555555555556
Albania,ALB,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,1289704315.92613,1359467324.66364,1468020000,1495038254.38923,1318476279.63351,1156021682.13726,1125664515.94743,1027055044.84093,1093922786.68899,1141665181.67832
Albania,ALB,Population density (people per sq. km of land area),EN.POP.DNST,109.908284671533,109.21704379562,108.394781021898,107.566204379562,106.843759124088,106.314635036496,106.013868613139,105.857262773723,105.743284671533,105.637773722628
Albania,ALB,Population growth (annual %),SP.POP.GROW,-0.511790116421897,-0.630911244851673,-0.75571875541991,-0.767342959142321,-0.673894046451936,-0.49646196338738,-0.283303107545257,-0.147831247146874,-0.10772950693099,-0.0998300968586222
Albania,ALB,"Population, total",SP.POP.TOTL,3011487,2992547,2970017,2947314,2927519,2913021,2904780,2900489,2897366,2894475
Albania,ALB,Poverty headcount ratio at $1.25 a day (PPP) (% of population),SI.POV.DDAY,0.44,..,..,0.2,..,..,..,0.46,..,..
Albania,ALB,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,18.5,..,..,12.4,..,..,..,14.3,..,..
Albania,ALB,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,..
Albania,ALB,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,..,..,..,..,..,..,..,..,..
Albania,ALB,Ratio of girls to boys in primary and secondary education (%),SE.ENR.PRSC.FM.ZS,..,..,..,..,..,..,..,..,..,..
Albania,ALB,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,..,..,..,..,..,..,..,..,..,..
Albania,ALB,"School enrollment, primary (% gross)",SE.PRM.ENRR,..,..,..,..,..,..,..,..,..,..
Albania,ALB,"School enrollment, secondary (% gross)",SE.SEC.ENRR,79.22522,80.58608,82.2449,82.39508,..,..,..,..,..,..
Albania,ALB,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,55.6999884645159,57.7011850197547,60.3730394743153,62.0501068931399,69.0352355434857,65.0151974273424,64.7869679724804,63.7487180063195,62.3785297090412,62.3836906753067
Albania,ALB,Surface area (sq. km),AG.SRF.TOTL.K2,28750,28750,28750,28750,28750,28750,28750,28750,28750,28750
Albania,ALB,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..
Albania,ALB,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,7.63208938193103,8.38394807111014,8.38395134443139,8.41884290938706,8.41884290938706,9.47658214943712,..,9.47658214932788,..,..
Albania,ALB,Time required to start a business (days),IC.REG.DURS,40,38,36,9,6,6,5.5,4.5,4.5,4.5
Albania,ALB,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,4.82315439514004,9.16478674896705,5.29228323718002,4.45230624574395,5.70759119399217,5.24634805148539,5.93518096501438,6.74763141480782,10.2433498005202,..
Albania,ALB,Urban population growth (annual %),SP.URB.GROW,1.82642935665107,1.66222789724062,1.49221506952818,1.43512421072918,1.47328791317413,1.60937326447224,1.77349639411719,1.86571237563675,1.81184927799924,1.73576171248059
Algeria,DZA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,9.6842,9.6856,9.687,9.7562,9.825399,9.894599,9.963799,10.033,9.6298,..
Algeria,DZA,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,8.01299568989419,7.74549530877482,7.68845250023451,6.68070489480114,9.53398831474937,8.62093918435898,8.32532937779557,9.29983028988952,10.5383930981146,10.0113993760753
Algeria,DZA,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,..,..,..,..,50.8711111111111,..
Algeria,DZA,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,95.2,..,..,..,..,..,96.9,..,..
Algeria,DZA,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,..,13.1805222707846,4.97493479659926,9.27913358050585,-4.49177453374892,0.407202933722431,-0.284184314100244,..,..,..
Algeria,DZA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.15444315482424,2.92459156511447,3.11407815752455,3.12315273817824,3.33598179186705,3.21822540756478,3.22420156024837,..,..,..
Algeria,DZA,Contraceptive prevalence (% of women ages 15-49),SP.DYN.CONU.ZS,..,61.4,..,..,..,..,..,55.9,..,..
Algeria,DZA,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,7.43474141238654,3.93928389012536,-3.35610581769346,-12.6222300295648,-9.10321853641884,-6.47199864626114,-4.4567938809197,-2.11444793149941,3.01228573942246,17.1358606078065
Algeria,DZA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,869.352619981866,840.780713273462,870.586163056529,920.914004630378,841.320009932029,986.865003796257,1090.56593600894,1202.64941483232,..,..
Algeria,DZA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,952.114023587653,1004.35955217944,1048.31418418925,1047.56476047825,1122.02578534516,1082.32703285935,1108.28162790832,1203.82701338207,..,..
Algeria,DZA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,47.2051925946845,48.810687703183,47.0681628293914,47.9733451735643,35.3716507922587,38.4445476707171,38.9717088191424,37.7441669360285,33.1422076630144,29.8089390689316
Algeria,DZA,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,17092402000,5910801000,6134509000,6246392000,7405467000,7246004000,6044782000,5495347000,5231264000,..
Algeria,DZA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.507,2.58,2.656,2.725,2.781,2.817,2.829,2.82,2.795,..
Algeria,DZA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,1155999999.99995,1841000000.00008,1686736539.70385,2638607033.75184,2747131664.24639,2300041858.54406,2571230051.53244,1500402452.8635,1689286299.39846,..
Algeria,DZA,Forest area (sq. km),AG.LND.FRST.K2,15360,15272,15184,15096,15008,14920,14832,14744,..,..
Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD,103198217432.033,117027277939.302,134977088396.419,171000692134.748,137211008420.808,161207304960.456,199070864637.559,204331017992.079,210183410526.104,214063173187.56
Algeria,DZA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.90000000786218,1.6999999983333,3.399999998391,2,1.59997965389933,3.60016906640861,2.80001825165273,3.2999913838345,2.79999999999998,4.09999883949051
Algeria,DZA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2660,3030,3510,4090,4160,4350,4460,5010,5330,5340
Algeria,DZA,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,10280,10670,11430,11740,11790,12230,12490,12860,13070,13540
Algeria,DZA,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,90294124895.598,104643740758.417,123079693914.351,145969479829.591,151475438734.288,161207272037.668,168343047336.839,192783330677.785,208795310046.427,213374489837.706
Algeria,DZA,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,348964772074.019,368350149080.432,401000477446.522,419425577510.361,428819858622.536,453104675751.642,471517190032.54,494897422821.102,512522496178.236,540564016175.123
Algeria,DZA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,31.6564115101851,30.1704608423711,34.4694809935893,37.3484366000953,46.8764600747954,41.4302925075519,37.7241929688117,39.4073415248359,42.9697652926183,54.0577656675749
Algeria,DZA,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,1.4846161183203,1.62156078886042,0.716136565964244,0.656696365435629,0.625863297717341,0.504620348567318,0.161139885472764,0.130478689319292,0.192235191396927,..
Algeria,DZA,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,83,91,92,88,92,95,95,95,95,..
Algeria,DZA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,24.0734045946987,21.9193263959861,24.8699631377967,28.711176463584,35.9526776080715,31.4221141747825,28.7393135205133,29.1111142249989,30.2791537017829,31.6556739521132
Algeria,DZA,Improved sanitation facilities (% of population with access),SH.STA.ACSN,94,94.3,94.6,94.9,95,95.1,95.1,95.2,..,..
Algeria,DZA,Improved water source (% of population with access),SH.H2O.SAFE.ZS,85.9,85.2,84.4,83.7,83.7,83.8,83.9,83.9,..,..
Algeria,DZA,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
